"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng","state"
"16388",2437809638,1100797881861190016,1551285641,"StoryAliyah","having the flu isn’t fun😭","Twitter for iPhone",25,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/5d9b412793ef5656.json","Wyandotte","Wyandotte, MI","city","United States","US","c(NA, NA)","c(NA, NA)","c(-83.181455, -83.141012, -83.141012, -83.181455, 42.183685, 42.183685, 42.235102, 42.235102)","https://twitter.com/StoryAliyah/status/1100797881861197824","aliyah mariee","Wyandotte, MI","Johnny❤️   mama of three fur babies, sneaky, mask, dexter & sunny 💓🌺",NA,FALSE,285,746,1,1048,1278,1397183109,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2437809638/1551186872","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100383608425103360/GwJnVTfp_normal.jpg",42.2093935,-83.1612335,"Michigan"
"16393",400524389,1100797719361270016,1551285602,"CaseyLeeWalker","10 Netflix Shows to Get You Through a Sick Day + the Best Cold and Flu Meds (@lipton, @robitussinbrand, @emergenc, #Abreva + #Theraflu) Avail at @kroger #Ad #SickDayTips &gt;&gt; https://t.co/CFyBlsRGxR","Twitter for iPhone",202,NA,NA,NA,FALSE,FALSE,3,1,"c(""Abreva"", ""Theraflu"", ""Ad"", ""SickDayTips"")",NA,"streetsbeatseats.com/sick-day-netfl…","https://t.co/CFyBlsRGxR","https://streetsbeatseats.com/sick-day-netflix-shows/",NA,NA,NA,NA,NA,NA,NA,NA,"c(""6018982"", ""149178787"", ""36359791"")","c(""Lipton"", ""emergenc"", ""kroger"")","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/18810aa5b43e76c7.json","Dallas","Dallas, TX","city","United States","US","c(NA, NA)","c(NA, NA)","c(-96.977527, -96.54598, -96.54598, -96.977527, 32.620678, 32.620678, 33.019039, 33.019039)","https://twitter.com/CaseyLeeWalker/status/1100797719361273856","Streets Beats & Eats","Dallas, TX","I guess @StreetsBeatsEats is too many characters for Twitter... Navigating 20s & Beyond Body Image • Style • Food • Travel","https://t.co/LXvGy06u6V",FALSE,743,388,15,3045,201,1319865672,FALSE,"https://t.co/LXvGy06u6V","http://streetsbeatseats.com","en","https://pbs.twimg.com/profile_banners/400524389/1439778268","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1016038186999537664/KolXKGBk_normal.jpg",32.8198585,-96.7617535,"Texas"
"16399",979935081870404992,1100796894085670016,1551285406,"Tami_Henrickson","@k31149575 Thanks Tara! Yes we have a few nasty flu bug going around. I hope your mom gets better too! ❤️❤️❤️","Twitter for iPhone",98,1.1008e+18,1.08377e+18,"k31149575",FALSE,FALSE,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.08377E+18","k31149575","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/5f83cd36a6136fd4.json","Lake Havasu City","Lake Havasu City, AZ","city","United States","US","c(NA, NA)","c(NA, NA)","c(-114.37582, -114.245399, -114.245399, -114.37582, 34.449228, 34.449228, 34.5328784, 34.5328784)","https://twitter.com/Tami_Henrickson/status/1100796894085672961","Tamera Henrickson","Lake Havasu City, AZ","I am have been happily married with 2 sons, 8yo & 13yo. I am a cancer survivor of leukemia and a heart mom to my 13yo. both kids have ADHD & 8y speech delayed.",NA,FALSE,987,3050,1,22084,18557,1522469704,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/979935081870405633/1548035674",NA,"http://pbs.twimg.com/profile_images/1084922484346900480/CbUqvN_D_normal.jpg",34.4910532,-114.3106095,"Arizona"
"16402",162487736,1100796547074279936,1551285323,"KC_ODEA","Finally over the vacation/flu combo. Back on the air tomorrow! I’ve got a whole lot of news to catch up on. Like, did they ever catch those monsters who attacked that nice young man from “Empire”?","Twitter for iPhone",196,NA,NA,NA,FALSE,FALSE,32,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/161d2f18e3a0445a.json","Raleigh","Raleigh, NC","city","United States","US","c(NA, NA)","c(NA, NA)","c(-78.818343, -78.497331, -78.497331, -78.818343, 35.7158045, 35.7158045, 35.9721579, 35.9721579)","https://twitter.com/KC_ODEA/status/1100796547074281477","KC O'Dea","Raleigh","Radio Host for 106.1 WTKK-FM, 94.5 WPTI-FM & 95X","http://t.co/sa9DLFHS3u",FALSE,2234,228,21,687,117,1278189661,FALSE,"http://t.co/sa9DLFHS3u","http://www.kcontheradio.com","en",NA,"http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1455798020/grandmarais_normal.jpg",35.8439812,-78.657837,"North Carolina"
"16404",2321292223,1100796509078119936,1551285314,"KCOnTheRadio","Finally over the vacation/flu combo. Back on the air tomorrow! I’ve got a whole lot of news to catch up on. Like, did they ever catch those monsters who attacked that nice young man from “Empire”?","Twitter for iPhone",196,NA,NA,NA,FALSE,FALSE,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/161d2f18e3a0445a.json","Raleigh","Raleigh, NC","city","United States","US","c(NA, NA)","c(NA, NA)","c(-78.818343, -78.497331, -78.497331, -78.818343, 35.7158045, 35.7158045, 35.9721579, 35.9721579)","https://twitter.com/KCOnTheRadio/status/1100796509078126594","KC O'Dea Program","","Listen weekday mornings from 6a-9a on 106.1 WTKK and 94.5 WPTI","https://t.co/lpjnMGY0Jx",FALSE,3023,110,27,6505,650,1391198028,FALSE,"https://t.co/lpjnMGY0Jx","http://www.kcontheradio.com","en","https://pbs.twimg.com/profile_banners/2321292223/1391210136","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/429391829654466560/8n2l97-y_normal.jpeg",35.8439812,-78.657837,"North Carolina"
"16417",2732394345,1100795396215960064,1551285048,"HyeSungFrancis","Love how the flu stole my wages","Twitter for Android",31,NA,NA,NA,FALSE,FALSE,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json","Philadelphia","Philadelphia, PA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-75.280284, -74.955712, -74.955712, -75.280284, 39.871811, 39.871811, 40.13792, 40.13792)","https://twitter.com/HyeSungFrancis/status/1100795396215967746","Hye Sung","so-called philadelphia","baptized in God's Spirit and judgment || @friendlyfirephl || church abolitionist","https://t.co/a5aR7m4rkP",FALSE,821,303,17,5513,15753,1407070540,FALSE,"https://t.co/a5aR7m4rkP","http://friendlyfirecollective.wordpress.com","en","https://pbs.twimg.com/profile_banners/2732394345/1421131845","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1053683243478859776/R44xHVBJ_normal.jpg",40.0048655,-75.117998,"Pennsylvania"
"16425",3007478209,1100794983542439936,1551284950,"shoots_megan99","I lovveeeeee having the flu🎉💖☺️ (thought I had a cold but I now have a fever and have been throwing up all morning 👍🏽)","Twitter for iPhone",118,NA,NA,NA,FALSE,FALSE,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/15e15f91e2233f0b.json","Cheney","Cheney, WA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-117.6076625, -117.556197, -117.556197, -117.6076625, 47.4653259, 47.4653259, 47.5137376, 47.5137376)","https://twitter.com/shoots_megan99/status/1100794983542444033","megan🤷🏼‍♀️","probs laughing","just that one girl that laughs a lot••20••🇬🇹🇬🇹••pnw••",NA,FALSE,191,470,2,6036,37213,1422846447,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/3007478209/1546283487","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090845047254220800/yjSkA9ld_normal.jpg",47.48953175,-117.5819298,"Washington"
"16426",1038759030,1100794855016409984,1551284919,"Em_Maria_Riley","Ugh......spending my last days of being 28 with the flu bug 😣 https://t.co/ENEIjx7G8o","Twitter for iPhone",61,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/D0bPFLgUUAAipi5.jpg","https://t.co/ENEIjx7G8o","https://twitter.com/Em_Maria_Riley/status/1100794855016415232/photo/1","photo","http://pbs.twimg.com/media/D0bPFLgUUAAipi5.jpg","https://t.co/ENEIjx7G8o","https://twitter.com/Em_Maria_Riley/status/1100794855016415232/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/737fcb9daae404ac.json","Boise","Boise, ID","city","United States","US","c(NA, NA)","c(NA, NA)","c(-116.374494, -116.101508, -116.101508, -116.374494, 43.510172, 43.510172, 43.685894, 43.685894)","https://twitter.com/Em_Maria_Riley/status/1100794855016415232","Emily Robb","Boise, ID","Idaho Native | Fitness Inspired | Marketing | Photographer | Meal Prepper | 29",NA,FALSE,188,357,4,3272,13897,1356581510,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1038759030/1499141997","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849308757330997248/3xz-ya_G_normal.jpg",43.598033,-116.238001,"Idaho"
"16438",174494577,1100793800820249984,1551284668,"j_colunga","@Plexomatic Man I just got over the crud. Don’t think mine was flu, probably just a nasty cold. Flu isn’t flu until it’s properly diagnosed and you are like REALLY sick. Fever, chill, couldn’t sleep, didn’t want to eat, for 4 days.","Twitter for iPhone",219,1.10076e+18,2810103843,"Plexomatic",FALSE,FALSE,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2810103843","Plexomatic","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/75965f8c6ee9a4b0.json","West Lake Hills","West Lake Hills, TX","city","United States","US","c(NA, NA)","c(NA, NA)","c(-97.82848, -97.787232, -97.787232, -97.82848, 30.273069, 30.273069, 30.308076, 30.308076)","https://twitter.com/j_colunga/status/1100793800820252672","James Colunga","Austin, Texas...ya'll","I'm pretty ok.....",NA,FALSE,135,237,1,4408,7011,1280887424,FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/706547122867294209/Mnkzje8B_normal.jpg",30.2905725,-97.807856,"Texas"
"16458",750455895059009024,1100792910084230016,1551284456,"UC_athtraining","Just a reminder, it’s flu and other illnesses season! If you are feeling sick, please see your supervising athletic trainer so that you can get referred to our campus medical provider. #sicknessgoaway #healthypatriots","Twitter for iPhone",217,NA,NA,NA,FALSE,FALSE,4,0,"c(""sicknessgoaway"", ""healthypatriots"")",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/20479bc0a83ee271.json","Williamsburg","Williamsburg, KY","city","United States","US","c(NA, NA)","c(NA, NA)","c(-84.19672, -84.1433902, -84.1433902, -84.19672, 36.708535, 36.708535, 36.7638471, 36.7638471)","https://twitter.com/UC_athtraining/status/1100792910084231172","UC Athletic Training","United States","Follow the University of the Cumberlands Athletic Training Room",NA,FALSE,424,129,5,1093,5867,1467757602,FALSE,NA,NA,"en",NA,NA,"http://pbs.twimg.com/profile_images/750458961845968898/GdwVn3Hk_normal.jpg",36.73619105,-84.1700551,"Kentucky"
"16465",725060476049181952,1100792032941890048,1551284247,"jennifernicolen","A friend (not a friend) once said: “it is great you have the flu so you can get super skinny.” Why as women are we encouraging this behavior and the behavior in my post below? Encourage a healthy life in all areas of life. #WomenHelpingWomen","Twitter for iPhone",241,NA,NA,NA,FALSE,FALSE,0,0,"WomenHelpingWomen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6b55df049258bade.json","Mission Viejo","Mission Viejo, CA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-117.6959476, -117.617598, -117.617598, -117.6959476, 33.5349414, 33.5349414, 33.672075, 33.672075)","https://twitter.com/jennifernicolen/status/1100792032941895681","Jennifer Nicole Nelson","Follow My Blogs... ","My gift is life | The journey of living my best life... 💋 | Lover of life | Yogi since my Edina days 💋 (my life) | ✨🌹🌻Live your own life 💋",NA,FALSE,459,230,97,8848,7305,1461702863,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/725060476049182722/1546402793",NA,"http://pbs.twimg.com/profile_images/1101378381382205440/Y3B2Gu0X_normal.jpg",33.6035082,-117.6567728,"California"
"16482",109989528,1100790548351200000,1551283893,"Peanuticecream","Measles, mumps, rubella when I was younger  and a flu shot every year. I'm still kicking. @ Conover, North Carolina https://t.co/uI4DrU5H0m","Instagram",139,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"instagram.com/p/BuZDcnIlvIMH…","https://t.co/uI4DrU5H0m","https://www.instagram.com/p/BuZDcnIlvIMHh5siiiS9rbJgISvclE154-tgt80/?utm_source=ig_twitter_share&igshid=1fdt8k0deppc0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/4380b04f6eef3d09.json","Conover","Conover, NC","city","United States","US","c(35.7112, -81.2196)","c(-81.2196, 35.7112)","c(-81.267049, -81.159804, -81.159804, -81.267049, 35.682082, 35.682082, 35.747116, 35.747116)","https://twitter.com/Peanuticecream/status/1100790548351205377","William blackburn","Rock hill sc","saved by the blood of jesus. married to my wife tina for 24 years. Have two children, dalton who is 22 and sarah who is 20.",NA,FALSE,66,186,2,2622,92,1264895226,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/109989528/1465081666","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/739232208251191298/ZKObtk9S_normal.jpg",35.7112,-81.2196,"North Carolina"
"16483",2817434765,1100790479631849984,1551283876,"carlyoquain","FLU. GOT. ME. LIKE. https://t.co/YbnrtcHvYs","Twitter for iPhone",43,NA,NA,NA,FALSE,FALSE,6,2,NA,NA,NA,NA,NA,"http://pbs.twimg.com/ext_tw_video_thumb/1093976787166613504/pu/img/pAW27h-P4SlthNF0.jpg","https://t.co/YbnrtcHvYs","https://twitter.com/nochucoffe/status/1093976836529373184/video/19","photo","http://pbs.twimg.com/ext_tw_video_thumb/1093976787166613504/pu/img/pAW27h-P4SlthNF0.jpg","https://t.co/YbnrtcHvYs","https://twitter.com/nochucoffe/status/1093976836529373184/video/19",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/276336654aa4f87a.json","Lafayette","Lafayette, LA","city","United States","US","c(NA, NA)","c(NA, NA)","c(-92.158649, -91.963704, -91.963704, -92.158649, 30.115967, 30.115967, 30.2961909, 30.2961909)","https://twitter.com/carlyoquain/status/1100790479631855616","Carly O'Quain","","🤪",NA,FALSE,276,392,0,216,987,1412810397,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2817434765/1515266898","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1038812696567787520/JeAVFq63_normal.jpg",30.20607895,-92.0611765,"Louisiana"
"16495",29263496,1100789406858989952,1551283620,"northsidenotch","So I guess it’s not, like, the flu? https://t.co/5fBbqu7niK","Tweetbot for iΟS",35,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,"twitter.com/nwilborn19/sta…","https://t.co/5fBbqu7niK","https://twitter.com/nwilborn19/status/1100781203454603265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1.10078e+18,"Elias Diaz is suffering from an ""undisclosed virus"" and is being evaluated ""week to week""The #Pirates catcher is fully shut down from baseball activities. Diaz could possibly start the season on the IL.",1551281665,"TweetDeck",16,6,54981905,"nwilborn19","Nubyjas Wilborn",6721,910,87568,"At a ballpark or airport","@pirates beat reporter for @pittsburghpg previously @braves for @mdjonline and @theathleticatl searching for the best ballpark hotdog.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/fe45fe7b7e38aacc.json","Douglass Hills","Douglass Hills, KY","city","United States","US","c(NA, NA)","c(NA, NA)","c(-85.562145, -85.5238765, -85.5238765, -85.562145, 38.223754, 38.223754, 38.253048, 38.253048)","https://twitter.com/northsidenotch/status/1100789406858993665","Jim Rosati","Louisville, KY","412 ➡️502 I used to have a below-average Pittsburgh Pirates blog that people somehow read. University of Louisville alum.","https://t.co/5TrLh6j4Qw",FALSE,5322,2213,246,46877,29,1239043409,FALSE,"https://t.co/5TrLh6j4Qw","http://www.northsidenotch.com","en","https://pbs.twimg.com/profile_banners/29263496/1355788212","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1753298770/250698_10150214405128609_84147578608_6905701_1863003_n_normal.jpg",38.238401,-85.54301075,"Kentucky"
"16505",1335611798,1100789011906460032,1551283526,"Abbey_Barnhard","Probably jinxing myself by even saying this but pretty proud of my immune system for fending off the flu and pink eye so far from the countless sick kiddos I’m constantly around 🙅🏼‍♀️ #DrinkingPurell ...don’t send your kid to practice with a fever please! 🤭","Twitter for iPhone",257,NA,NA,NA,FALSE,FALSE,1,0,"DrinkingPurell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/6416fd85ecf9cf8b.json","Palm Valley","Palm Valley, FL","city","United States","US","c(NA, NA)","c(NA, NA)","c(-81.429238, -81.36028, -81.36028, -81.429238, 30.133473, 30.133473, 30.252933, 30.252933)","https://twitter.com/Abbey_Barnhard/status/1100789011906465792","abbey hardbarn","Jacksonville Beach, FL","Volleyball coach/player with a strong affinity for 80s music and cats.",NA,FALSE,180,306,0,7053,3208,1365389923,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/1335611798/1530965251","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/1084313210981961728/gYmXttti_normal.jpg",30.193203,-81.394759,"Florida"
"16537",284682035,1100786547278919936,1551282939,"megane_hoover","And I couldn’t get the flu shot because the campus doctors needed written consent from my OBGYN. 😕 Guess I’ll just go to the hospital I use for my prenatal visits. Bummer, I exposed myself to sick people and I didn’t have to. https://t.co/oEIXvDVkd7","Twitter for iPhone",225,NA,NA,NA,TRUE,FALSE,0,0,NA,NA,"twitter.com/megane_hoover/…","https://t.co/oEIXvDVkd7","https://twitter.com/megane_hoover/status/1100782877405437953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1.10078e+18,"Getting my flu shot... basically told to sit in this spot and keep the mask on. Hoping I don’t get sick. I’m tempted to steal one of these hand sanitizers. https://t.co/U6aXujs9be",1551282064,"Instagram",0,0,284682035,"megane_hoover","🌞 🌜M. H.🌛🌚",383,539,14107,"South Carolina","Yogi, Computational Modeler, Gamer, Environmentalist, PhD student @ Clemson, Wife, Mother to 4 hens & 2 dogs.",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/01ff1adb1d047095.json","Clemson","Clemson, SC","city","United States","US","c(NA, NA)","c(NA, NA)","c(-82.8539485, -82.776522, -82.776522, -82.8539485, 34.658367, 34.658367, 34.7294759, 34.7294759)","https://twitter.com/megane_hoover/status/1100786547278925825","🌞 🌜M. H.🌛🌚","South Carolina","Yogi, Computational Modeler, Gamer, Environmentalist, PhD student @ Clemson, Wife, Mother to 4 hens & 2 dogs.","https://t.co/YONQOU51qc",FALSE,383,539,26,14107,13474,1303240738,FALSE,"https://t.co/YONQOU51qc","http://www.linkedin.com/in/megane-hoover/","en","https://pbs.twimg.com/profile_banners/284682035/1525608330","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/886349484422070273/WQtYGqgi_normal.jpg",34.69392145,-82.81523525,"South Carolina"
"16543",15525367,1100785834192710016,1551282769,"hhollaba","😭😭😭Tattoo artist picked up the flu. #Nooooooooo","Twitter for iPhone",47,NA,NA,NA,FALSE,FALSE,2,0,"Nooooooooo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json","Florida","Florida, USA","admin","United States","US","c(NA, NA)","c(NA, NA)","c(-87.634643, -79.974307, -79.974307, -87.634643, 24.396308, 24.396308, 31.001056, 31.001056)","https://twitter.com/hhollaba/status/1100785834192719877","Hollawhat","Jacksonville, FL","",NA,FALSE,81,121,5,2142,823,1216695826,FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/15525367/1534716659","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1075107790245519361/_FfX9QY5_normal.jpg",27.698682,-83.804475,NA
"16553",443977929,1100784716293330048,1551282502,"LickingHealth","The @WHO released their ""Top 10 Threats to Global Health in 2019"" &amp; includes:

🌎Air pollution/climate change
🌎Noncommunicable diseases 
🌎Global influenza pandemic
🌎Antimicrobial resistance
🌎Ebola/high-threat pathogens
🌎Vaccine hesitancy
🌎HIV &amp; more

https://t.co/9UnLDiE3n6","Twitter Web Client",281,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"forbes.com/sites/brucelee…","https://t.co/9UnLDiE3n6","https://www.forbes.com/sites/brucelee/2019/01/20/measles-outbreak-show-why-anti-vaxxers-made-who-10-global-health-threats-list/#7d5f1afd6c64",NA,NA,NA,NA,NA,NA,NA,NA,"14499829","WHO","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/0d257f2a39eb5f9d.json","Newark","Newark, OH","city","United States","US","c(NA, NA)","c(NA, NA)","c(-82.4815876, -82.3337183, -82.3337183, -82.4815876, 40.0356167, 40.0356167, 40.1237771, 40.1237771)","https://twitter.com/LickingHealth/status/1100784716293332993","Licking Co. Health","Newark, Ohio","Licking County's spot for Public Health news, tips, updates | Creating healthy people living in healthy communities | Social media guidelines avail. by request.","http://t.co/ITwMrVF2et",FALSE,1318,528,38,3906,1297,1324581073,FALSE,"http://t.co/ITwMrVF2et","http://www.lickingcohealth.org","en","https://pbs.twimg.com/profile_banners/443977929/1456842343","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/899330545297096704/TwS9YzLF_normal.jpg",40.0796969,-82.40765295,"Ohio"
